Intern ID,Skills_Text
intern_0206,"algorithms, amazon web services (aws), c++ programming, cloud computing, data analytics, data science, deep learning, devops, english proficiency (spoken), english proficiency (written), flask, hindi proficiency (spoken), java, machine learning, natural language processing (nlp), neural networks, python, tableau, deep learning medium, machine learning high, nlp medium, python medium"
intern_0207,"data analytics, data science, deep learning, django, flask, machine learning, python, r programming, reactjs, deep learning low, machine learning medium, python medium"
intern_0208,"data analytics, data science, ms-excel, machine learning, python, sql, machine learning medium, python medium"
intern_0209,"ms-excel, machine learning, mathematics, power bi, python, r programming, sql, statistics, machine learning medium, python medium"
intern_0210,
intern_0211,"algorithms, artificial intelligence, c++ programming, computer vision, data analytics, data science, data structures, deep learning, django, github, html, machine learning, microsoft azure, mongodb, nosql, opencv, power bi, python, rest api, sql, deep learning low, machine learning medium, python medium"
intern_0212,"data science, machine learning, python, machine learning high, python medium"
intern_0213,"arduino, data analytics, database management system (dbms), embedded systems, ms-excel, machine learning, python, sql, statistics, tableau, machine learning medium, python medium"
intern_0214,"data analytics, figma, ms-excel, machine learning, mongodb, mysql, python, machine learning medium, python medium"
intern_0215,"database testing, english proficiency (spoken), ms-office, ms-word, sql"
intern_0216,"c++ programming, css, data science, java, python, salesforce, python low"
intern_0217,"c programming, css, deep learning, html, javascript, matlab, machine learning, python, deep learning low, machine learning low, python medium"
intern_0218,"c programming, css, chemistry, english proficiency (spoken), english proficiency (written), html, ms-office, python, time management, python medium"
intern_0219,"deep learning, java, machine learning, photography, python, sql, video editing, deep learning medium, machine learning medium, python medium"
intern_0220,"c programming, css, english proficiency (spoken), english proficiency (written), html, javascript, ms-excel, ms-powerpoint, ms-word, python, python medium"
intern_0221,"data analytics, english proficiency (spoken), english proficiency (written), java, javascript, ms-excel, machine learning, natural language processing (nlp), neural networks, power bi, python, rest api, sql, tableau, machine learning low, nlp low, python medium"
intern_0222,"ms-excel, machine learning, power bi, python, sql, tableau, machine learning low, python medium"
intern_0223,"asp.net, bootstrap, c programming, c#.net, css, deep learning, html, ms-excel, machine learning, mysql, python, tableau, wordpress, deep learning medium, machine learning high, python medium"
intern_0224,"java, machine learning, mysql, python, machine learning medium, python medium"
intern_0225,"c programming, data analytics, deep learning, django, java, machine learning, sql, deep learning low, machine learning medium, python high"
intern_0226,"artificial intelligence, c programming, data analytics, data science, data structures, deep learning, java, machine learning, natural language processing (nlp), python, r programming, sql, deep learning medium, machine learning high, nlp medium, python high"
intern_0227,"big data analytics, c programming, canva, hadoop, ms-powerpoint, ms-word, machine learning, mongodb, nosql, python, sql, machine learning high, python medium"
intern_0228,"adobe illustrator, adobe photoshop, c programming, c++ programming, data science, data structures, deep learning, devops, git, java, javascript, machine learning, mongodb, neural networks, node.js, postman, python, reactjs, sql, deep learning medium, machine learning medium, python medium"
intern_0229,"algorithms, artificial intelligence, c programming, data analytics, data science, data structures, deep learning, english proficiency (spoken), english proficiency (written), html, java, machine learning, mathematics, mysql, natural language processing (nlp), neural networks, nosql, python, sql, statistics, deep learning medium, machine learning high, nlp high, python high"
intern_0230,"data analytics, deep learning, english proficiency (written), ms-excel, machine learning, mysql, python, deep learning low, machine learning medium, python medium"
